pitch_rad,roll_rad,tau_pitch_nm,tau_roll_nm
-0.616589,-0.206927,151.4451,70.0872
-0.616589,-0.196833,151.4196,70.2239
-0.616589,-0.186739,151.3960,70.3546
-0.616589,-0.176645,151.3742,70.4793
-0.616589,-0.166551,151.3543,70.5981
-0.616589,-0.156457,151.3363,70.7109
-0.616589,-0.146363,151.3202,70.8178
-0.616589,-0.136269,151.3060,70.9187
-0.616589,-0.126175,151.2937,71.0137
-0.616589,-0.116081,151.2833,71.1026
-0.616589,-0.105987,151.2749,71.1856
-0.616589,-0.095893,151.2685,71.2626
-0.616589,-0.085799,151.2639,71.3337
-0.616589,-0.075705,151.2614,71.3987
-0.616589,-0.065611,151.2608,71.4577
-0.616589,-0.055517,151.2622,71.5107
-0.616589,-0.045423,151.2655,71.5577
-0.616589,-0.035329,151.2709,71.5987
-0.616589,-0.025235,151.2783,71.6336
-0.616589,-0.015141,151.2876,71.6625
-0.616589,-0.005047,151.2989,71.6853
-0.616589,0.005047,151.3123,71.7021
-0.616589,0.015141,151.3276,71.7128
-0.616589,0.025235,151.3450,71.7174
-0.616589,0.035329,151.3644,71.7159
-0.616589,0.045423,151.3858,71.7083
-0.616589,0.055517,151.4092,71.6945
-0.616589,0.065611,151.4346,71.6746
-0.616589,0.075705,151.4620,71.6486
-0.616589,0.085799,151.4914,71.6164
-0.616589,0.095893,151.5228,71.5780
-0.616589,0.105987,151.5563,71.5334
-0.616589,0.116081,151.5917,71.4826
-0.616589,0.126175,151.6292,71.4255
-0.616589,0.136269,151.6686,71.3622
-0.616589,0.146363,151.7100,71.2926
-0.616589,0.156457,151.7535,71.2168
-0.616589,0.166551,151.7989,71.1346
-0.616589,0.176645,151.8462,71.0461
-0.616589,0.186739,151.8956,70.9513
-0.616589,0.196833,151.9469,70.8501
-0.616589,0.206927,152.0001,70.7425
-0.616589,0.217020,152.0553,70.6285
-0.616589,0.227114,152.1124,70.5081
-0.616589,0.237208,152.1715,70.3812
-0.616589,0.247302,152.2324,70.2479
-0.616589,0.257396,152.2952,70.1081
-0.616589,0.267490,152.3600,69.9617
-0.616589,0.277584,152.4266,69.8089
-0.616589,0.287678,152.4951,69.6494
-0.616589,0.297772,152.5654,69.4834
-0.616589,0.307866,152.6375,69.3108
-0.616589,0.317960,152.7115,69.1315
-0.616589,0.328054,152.7872,68.9456
-0.616589,0.338148,152.8647,68.7530
-0.616589,0.348242,152.9440,68.5537
-0.616589,0.358336,153.0250,68.3477
-0.616589,0.368430,153.1078,68.1350
-0.616589,0.378524,153.1922,67.9154
-0.616589,0.388618,153.2784,67.6891
-0.616589,0.398712,153.3662,67.4560
-0.616589,0.408806,153.4556,67.2160
-0.616589,0.418900,153.5466,67.0943
-0.606575,-0.418900,151.8547,66.0874
-0.606575,-0.408806,151.7958,66.2172
-0.606575,-0.398712,151.7383,66.4739
-0.606575,-0.388618,151.6823,66.7245
-0.606575,-0.378524,151.6279,66.9692
-0.606575,-0.368430,151.5749,67.2079
-0.606575,-0.358336,151.5235,67.4407
-0.606575,-0.348242,151.4737,67.6674
-0.606575,-0.338148,151.4255,67.8882
-0.606575,-0.328054,151.3789,68.1031
-0.606575,-0.317960,151.3340,68.3119
-0.606575,-0.307866,151.2907,68.5149
-0.606575,-0.297772,151.2491,68.7118
-0.606575,-0.287678,151.2092,68.9028
-0.606575,-0.277584,151.1711,69.0879
-0.606575,-0.267490,151.1346,69.2669
-0.606575,-0.257396,151.0999,69.4401
-0.606575,-0.247302,151.0670,69.6072
-0.606575,-0.237208,151.0359,69.7684
-0.606575,-0.227114,151.0066,69.9237
-0.606575,-0.217020,150.9791,70.0730
-0.606575,-0.206927,150.9534,70.2163
-0.606575,-0.196833,150.9296,70.3537
-0.606575,-0.186739,150.9077,70.4851
-0.606575,-0.176645,150.8876,70.6105
-0.606575,-0.166551,150.8694,70.7300
-0.606575,-0.156457,150.8531,70.8435
-0.606575,-0.146363,150.8387,70.9511
-0.606575,-0.136269,150.8262,71.0526
-0.606575,-0.126175,150.8157,71.1482
-0.606575,-0.116081,150.8071,71.2378
-0.606575,-0.105987,150.8004,71.3213
-0.606575,-0.095893,150.7958,71.3989
-0.606575,-0.085799,150.7930,71.4705
-0.606575,-0.075705,150.7923,71.5361
-0.606575,-0.065611,150.7935,71.5956
-0.606575,-0.055517,150.7967,71.6491
-0.606575,-0.045423,150.8019,71.6966
-0.606575,-0.035329,150.8092,71.7381
-0.606575,-0.025235,150.8184,71.7734
-0.606575,-0.015141,150.8296,71.8028
-0.606575,-0.005047,150.8428,71.8260
-0.606575,0.005047,150.8581,71.8432
-0.606575,0.015141,150.8754,71.8542
-0.606575,0.025235,150.8947,71.8592
-0.606575,0.035329,150.9160,71.8580
-0.606575,0.045423,150.9393,71.8508
-0.606575,0.055517,150.9647,71.8373
-0.606575,0.065611,150.9921,71.8177
-0.606575,0.075705,151.0215,71.7919
-0.606575,0.085799,151.0529,71.7600
-0.606575,0.095893,151.0864,71.7218
-0.606575,0.105987,151.1218,71.6774
-0.606575,0.116081,151.1593,71.6268
-0.606575,0.126175,151.1988,71.5699
-0.606575,0.136269,151.2403,71.5068
-0.606575,0.146363,151.2839,71.4374
-0.606575,0.156457,151.3294,71.3616
-0.606575,0.166551,151.3769,71.2796
-0.606575,0.176645,151.4264,71.1911
-0.606575,0.186739,151.4778,71.0964
-0.606575,0.196833,151.5313,70.9952
-0.606575,0.206927,151.5867,70.8877
-0.606575,0.217020,151.6441,70.7737
-0.606575,0.227114,151.7034,70.6533
-0.606575,0.237208,151.7646,70.5264
-0.606575,0.247302,151.8278,70.3930
-0.606575,0.257396,151.8928,70.2531
-0.606575,0.267490,151.9598,70.1067
-0.606575,0.277584,152.0287,69.9537
-0.606575,0.287678,152.0994,69.7941
-0.606575,0.297772,152.1720,69.6280
-0.606575,0.307866,152.2464,69.4552
-0.606575,0.317960,152.3227,69.2758
-0.606575,0.328054,152.4007,69.0897
-0.606575,0.338148,152.4806,68.8969
-0.606575,0.348242,152.5622,68.6974
-0.606575,0.358336,152.6456,68.4912
-0.606575,0.368430,152.7307,68.2782
-0.606575,0.378524,152.8175,68.0584
-0.606575,0.388618,152.9060,67.8318
-0.606575,0.398712,152.9962,67.5984
-0.606575,0.408806,153.0880,67.3581
-0.606575,0.418900,153.1815,67.2362
-0.596561,-0.418900,151.3208,66.1967
-0.596561,-0.408806,151.2633,66.3270
-0.596561,-0.398712,151.2073,66.5845
-0.596561,-0.388618,151.1527,66.8361
-0.596561,-0.378524,151.0997,67.0817
-0.596561,-0.368430,151.0483,67.3213
-0.596561,-0.358336,150.9984,67.5550
-0.596561,-0.348242,150.9501,67.7826
-0.596561,-0.338148,150.9034,68.0043
-0.596561,-0.328054,150.8583,68.2200
-0.596561,-0.317960,150.8149,68.4297
-0.596561,-0.307866,150.7732,68.6335
-0.596561,-0.297772,150.7331,68.8313
-0.596561,-0.287678,150.6948,69.0231
-0.596561,-0.277584,150.6582,69.2090
-0.596561,-0.267490,150.6234,69.3889
-0.596561,-0.257396,150.5903,69.5628
-0.596561,-0.247302,150.5590,69.7308
-0.596561,-0.237208,150.5295,69.8927
-0.596561,-0.227114,150.5018,70.0487
-0.596561,-0.217020,150.4759,70.1988
-0.596561,-0.206927,150.4519,70.3428
-0.596561,-0.196833,150.4297,70.4809
-0.596561,-0.186739,150.4094,70.6131
-0.596561,-0.176645,150.3910,70.7392
-0.596561,-0.166551,150.3745,70.8593
-0.596561,-0.156457,150.3599,70.9735
-0.596561,-0.146363,150.3473,71.0817
-0.596561,-0.136269,150.3365,71.1839
-0.596561,-0.126175,150.3277,71.2800
-0.596561,-0.116081,150.3209,71.3702
-0.596561,-0.105987,150.3160,71.4544
-0.596561,-0.095893,150.3130,71.5325
-0.596561,-0.085799,150.3121,71.6047
-0.596561,-0.075705,150.3131,71.6708
-0.596561,-0.065611,150.3162,71.7308
-0.596561,-0.055517,150.3212,71.7849
-0.596561,-0.045423,150.3282,71.8328
-0.596561,-0.035329,150.3373,71.8747
-0.596561,-0.025235,150.3484,71.9106
-0.596561,-0.015141,150.3614,71.9403
-0.596561,-0.005047,150.3766,71.9640
-0.596561,0.005047,150.3937,71.9816
-0.596561,0.015141,150.4129,71.9930
-0.596561,0.025235,150.4341,71.9983
-0.596561,0.035329,150.4573,71.9975
-0.596561,0.045423,150.4826,71.9906
-0.596561,0.055517,150.5099,71.9774
-0.596561,0.065611,150.5392,71.9581
-0.596561,0.075705,150.5706,71.9326
-0.596561,0.085799,150.6040,71.9009
-0.596561,0.095893,150.6395,71.8630
-0.596561,0.105987,150.6770,71.8188
-0.596561,0.116081,150.7165,71.7684
-0.596561,0.126175,150.7580,71.7117
-0.596561,0.136269,150.8016,71.6487
-0.596561,0.146363,150.8472,71.5795
-0.596561,0.156457,150.8948,71.5038
-0.596561,0.166551,150.9443,71.4219
-0.596561,0.176645,150.9959,71.3336
-0.596561,0.186739,151.0495,71.2389
-0.596561,0.196833,151.1051,71.1378
-0.596561,0.206927,151.1626,71.0303
-0.596561,0.217020,151.2221,70.9163
-0.596561,0.227114,151.2836,70.7959
-0.596561,0.237208,151.3470,70.6690
-0.596561,0.247302,151.4124,70.5356
-0.596561,0.257396,151.4796,70.3956
-0.596561,0.267490,151.5488,70.2491
-0.596561,0.277584,151.6199,70.0961
-0.596561,0.287678,151.6929,69.9364
-0.596561,0.297772,151.7677,69.7701
-0.596561,0.307866,151.8444,69.5972
-0.596561,0.317960,151.9229,69.4177
-0.596561,0.328054,152.0032,69.2314
-0.596561,0.338148,152.0854,69.0385
-0.596561,0.348242,152.1693,68.8388
-0.596561,0.358336,152.2550,68.6323
-0.596561,0.368430,152.3425,68.4191
-0.596561,0.378524,152.4316,68.1990
-0.596561,0.388618,152.5225,67.9722
-0.596561,0.398712,152.6150,67.7385
-0.596561,0.408806,152.7092,67.4979
-0.596561,0.418900,152.8051,67.3759
-0.586546,-0.418900,150.7772,66.3037
-0.586546,-0.408806,150.7212,66.4344
-0.586546,-0.398712,150.6666,66.6929
-0.586546,-0.388618,150.6135,66.9454
-0.586546,-0.378524,150.5620,67.1919
-0.586546,-0.368430,150.5120,67.4324
-0.586546,-0.358336,150.4636,67.6669
-0.586546,-0.348242,150.4168,67.8954
-0.586546,-0.338148,150.3716,68.1180
-0.586546,-0.328054,150.3281,68.3345
-0.586546,-0.317960,150.2862,68.5451
-0.586546,-0.307866,150.2460,68.7497
-0.586546,-0.297772,150.2075,68.9483
-0.586546,-0.287678,150.1707,69.1410
-0.586546,-0.277584,150.1357,69.3276
-0.586546,-0.267490,150.1024,69.5083
-0.586546,-0.257396,150.0709,69.6830
-0.586546,-0.247302,150.0412,69.8517
-0.586546,-0.237208,150.0133,70.0145
-0.586546,-0.227114,149.9872,70.1712
-0.586546,-0.217020,149.9630,70.3220
-0.586546,-0.206927,149.9406,70.4668
-0.586546,-0.196833,149.9201,70.6056
-0.586546,-0.186739,149.9014,70.7384
-0.586546,-0.176645,149.8847,70.8652
-0.586546,-0.166551,149.8699,70.9860
-0.586546,-0.156457,149.8570,71.1009
-0.586546,-0.146363,149.8460,71.2097
-0.586546,-0.136269,149.8369,71.3125
-0.586546,-0.126175,149.8299,71.4093
-0.586546,-0.116081,149.8247,71.5000
-0.586546,-0.105987,149.8216,71.5848
-0.586546,-0.095893,149.8204,71.6635
-0.586546,-0.085799,149.8212,71.7362
-0.586546,-0.075705,149.8241,71.8028
-0.586546,-0.065611,149.8289,71.8634
-0.586546,-0.055517,149.8357,71.9179
-0.586546,-0.045423,149.8446,71.9664
-0.586546,-0.035329,149.8554,72.0088
-0.586546,-0.025235,149.8683,72.0450
-0.586546,-0.015141,149.8833,72.0752
-0.586546,-0.005047,149.9002,72.0993
-0.586546,0.005047,149.9192,72.1173
-0.586546,0.015141,149.9403,72.1291
-0.586546,0.025235,149.9634,72.1348
-0.586546,0.035329,149.9885,72.1343
-0.586546,0.045423,150.0157,72.1277
-0.586546,0.055517,150.0449,72.1149
-0.586546,0.065611,150.0762,72.0959
-0.586546,0.075705,150.1096,72.0707
-0.586546,0.085799,150.1450,72.0392
-0.586546,0.095893,150.1824,72.0015
-0.586546,0.105987,150.2219,71.9576
-0.586546,0.116081,150.2634,71.9074
-0.586546,0.126175,150.3069,71.8509
-0.586546,0.136269,150.3525,71.7881
-0.586546,0.146363,150.4001,71.7189
-0.586546,0.156457,150.4498,71.6434
-0.586546,0.166551,150.5014,71.5616
-0.586546,0.176645,150.5551,71.4734
-0.586546,0.186739,150.6107,71.3788
-0.586546,0.196833,150.6684,71.2778
-0.586546,0.206927,150.7281,71.1703
-0.586546,0.217020,150.7897,71.0564
-0.586546,0.227114,150.8533,70.9359
-0.586546,0.237208,150.9189,70.8090
-0.586546,0.247302,150.9864,70.6756
-0.586546,0.257396,151.0558,70.5356
-0.586546,0.267490,151.1272,70.3891
-0.586546,0.277584,151.2004,70.2360
-0.586546,0.287678,151.2756,70.0762
-0.586546,0.297772,151.3527,69.9099
-0.586546,0.307866,151.4316,69.7368
-0.586546,0.317960,151.5123,69.5571
-0.586546,0.328054,151.5949,69.3707
-0.586546,0.338148,151.6794,69.1776
-0.586546,0.348242,151.7656,68.9777
-0.586546,0.358336,151.8535,68.7711
-0.586546,0.368430,151.9433,68.5577
-0.586546,0.378524,152.0348,68.3374
-0.586546,0.388618,152.1280,68.1103
-0.586546,0.398712,152.2228,67.8764
-0.586546,0.408806,152.3194,67.6355
-0.586546,0.418900,152.4176,67.5134
-0.576532,-0.418900,150.2242,66.4084
-0.576532,-0.408806,150.1696,66.5396
-0.576532,-0.398712,150.1164,66.7989
-0.576532,-0.388618,150.0648,67.0523
-0.576532,-0.378524,150.0147,67.2996
-0.576532,-0.368430,149.9662,67.5410
-0.576532,-0.358336,149.9193,67.7764
-0.576532,-0.348242,149.8740,68.0058
-0.576532,-0.338148,149.8303,68.2292
-0.576532,-0.328054,149.7883,68.4466
-0.576532,-0.317960,149.7479,68.6580
-0.576532,-0.307866,149.7092,68.8634
-0.576532,-0.297772,149.6723,69.0628
-0.576532,-0.287678,149.6370,69.2563
-0.576532,-0.277584,149.6036,69.4437
-0.576532,-0.267490,149.5719,69.6252
-0.576532,-0.257396,149.5419,69.8007
-0.576532,-0.247302,149.5138,69.9702
-0.576532,-0.237208,149.4875,70.1337
-0.576532,-0.227114,149.4630,70.2911
-0.576532,-0.217020,149.4404,70.4426
-0.576532,-0.206927,149.4196,70.5881
-0.576532,-0.196833,149.4008,70.7276
-0.576532,-0.186739,149.3838,70.8611
-0.576532,-0.176645,149.3687,70.9886
-0.576532,-0.166551,149.3555,71.1101
-0.576532,-0.156457,149.3443,71.2256
-0.576532,-0.146363,149.3350,71.3350
-0.576532,-0.136269,149.3277,71.4384
-0.576532,-0.126175,149.3223,71.5358
-0.576532,-0.116081,149.3189,71.6272
-0.576532,-0.105987,149.3174,71.7125
-0.576532,-0.095893,149.3180,71.7918
-0.576532,-0.085799,149.3206,71.8650
-0.576532,-0.075705,149.3252,71.9322
-0.576532,-0.065611,149.3318,71.9933
-0.576532,-0.055517,149.3404,72.0483
-0.576532,-0.045423,149.3510,72.0972
-0.576532,-0.035329,149.3637,72.1401
-0.576532,-0.025235,149.3784,72.1768
-0.576532,-0.015141,149.3952,72.2074
-0.576532,-0.005047,149.4140,72.2319
-0.576532,0.005047,149.4348,72.2503
-0.576532,0.015141,149.4577,72.2625
-0.576532,0.025235,149.4827,72.2686
-0.576532,0.035329,149.5097,72.2685
-0.576532,0.045423,149.5388,72.2622
-0.576532,0.055517,149.5700,72.2497
-0.576532,0.065611,149.6032,72.2309
-0.576532,0.075705,149.6384,72.2060
-0.576532,0.085799,149.6758,72.1748
-0.576532,0.095893,149.7151,72.1374
-0.576532,0.105987,149.7566,72.0937
-0.576532,0.116081,149.8001,72.0437
-0.576532,0.126175,149.8456,71.9874
-0.576532,0.136269,149.8932,71.9247
-0.576532,0.146363,149.9428,71.8558
-0.576532,0.156457,149.9945,71.7804
-0.576532,0.166551,150.0482,71.6987
-0.576532,0.176645,150.1039,71.6106
-0.576532,0.186739,150.1616,71.5161
-0.576532,0.196833,150.2214,71.4152
-0.576532,0.206927,150.2831,71.3078
-0.576532,0.217020,150.3468,71.1939
-0.576532,0.227114,150.4125,71.0735
-0.576532,0.237208,150.4802,70.9466
-0.576532,0.247302,150.5499,70.8132
-0.576532,0.257396,150.6215,70.6732
-0.576532,0.267490,150.6950,70.5266
-0.576532,0.277584,150.7704,70.3734
-0.576532,0.287678,150.8478,70.2136
-0.576532,0.297772,150.9270,70.0472
-0.576532,0.307866,151.0081,69.8741
-0.576532,0.317960,151.0911,69.6942
-0.576532,0.328054,151.1759,69.5077
-0.576532,0.338148,151.2626,69.3144
-0.576532,0.348242,151.3510,69.1144
-0.576532,0.358336,151.4413,68.9076
-0.576532,0.368430,151.5333,68.6940
-0.576532,0.378524,151.6270,68.4735
-0.576532,0.388618,151.7225,68.2462
-0.576532,0.398712,151.8197,68.0120
-0.576532,0.408806,151.9186,67.7709
-0.576532,0.418900,152.0191,67.6486
-0.566518,-0.418900,149.6617,66.5107
-0.566518,-0.408806,149.6086,66.6423
-0.566518,-0.398712,149.5569,66.9026
-0.566518,-0.388618,149.5067,67.1568
-0.566518,-0.378524,149.4581,67.4050
-0.566518,-0.368430,149.4110,67.6473
-0.566518,-0.358336,149.3656,67.8835
-0.566518,-0.348242,149.3218,68.1137
-0.566518,-0.338148,149.2796,68.3379
-0.566518,-0.328054,149.2390,68.5562
-0.566518,-0.317960,149.2002,68.7684
-0.566518,-0.307866,149.1630,68.9746
-0.566518,-0.297772,149.1276,69.1749
-0.566518,-0.287678,149.0939,69.3691
-0.566518,-0.277584,149.0620,69.5573
-0.566518,-0.267490,149.0318,69.7396
-0.566518,-0.257396,149.0035,69.9158
-0.566518,-0.247302,148.9769,70.0860
-0.566518,-0.237208,148.9522,70.2503
-0.566518,-0.227114,148.9293,70.4085
-0.566518,-0.217020,148.9083,70.5607
-0.566518,-0.206927,148.8892,70.7069
-0.566518,-0.196833,148.8719,70.8471
-0.566518,-0.186739,148.8565,70.9812
-0.566518,-0.176645,148.8431,71.1094
-0.566518,-0.166551,148.8316,71.2315
-0.566518,-0.156457,148.8220,71.3476
-0.566518,-0.146363,148.8144,71.4577
-0.566518,-0.136269,148.8087,71.5617
-0.566518,-0.126175,148.8051,71.6597
-0.566518,-0.116081,148.8034,71.7517
-0.566518,-0.105987,148.8036,71.8376
-0.566518,-0.095893,148.8059,71.9174
-0.566518,-0.085799,148.8102,71.9912
-0.566518,-0.075705,148.8166,72.0589
-0.566518,-0.065611,148.8249,72.1205
-0.566518,-0.055517,148.8353,72.1760
-0.566518,-0.045423,148.8477,72.2254
-0.566518,-0.035329,148.8622,72.2687
-0.566518,-0.025235,148.8787,72.3059
-0.566518,-0.015141,148.8973,72.3369
-0.566518,-0.005047,148.9179,72.3619
-0.566518,0.005047,148.9406,72.3806
-0.566518,0.015141,148.9653,72.3932
-0.566518,0.025235,148.9921,72.3997
-0.566518,0.035329,149.0210,72.3999
-0.566518,0.045423,149.0520,72.3939
-0.566518,0.055517,149.0850,72.3817
-0.566518,0.065611,149.1201,72.3633
-0.566518,0.075705,149.1573,72.3387
-0.566518,0.085799,149.1966,72.3078
-0.566518,0.095893,149.2379,72.2706
-0.566518,0.105987,149.2813,72.2271
-0.566518,0.116081,149.3267,72.1774
-0.566518,0.126175,149.3742,72.1213
-0.566518,0.136269,149.4238,72.0588
-0.566518,0.146363,149.4754,71.9900
-0.566518,0.156457,149.5291,71.9148
-0.566518,0.166551,149.5848,71.8333
-0.566518,0.176645,149.6425,71.7453
-0.566518,0.186739,149.7023,71.6509
-0.566518,0.196833,149.7641,71.5500
-0.566518,0.206927,149.8279,71.4427
-0.566518,0.217020,149.8937,71.3289
-0.566518,0.227114,149.9615,71.2085
-0.566518,0.237208,150.0312,71.0817
-0.566518,0.247302,150.1030,70.9482
-0.566518,0.257396,150.1767,70.8082
-0.566518,0.267490,150.2523,70.6616
-0.566518,0.277584,150.3299,70.5084
-0.566518,0.287678,150.4094,70.3486
-0.566518,0.297772,150.4908,70.1821
-0.566518,0.307866,150.5741,70.0089
-0.566518,0.317960,150.6593,69.8289
-0.566518,0.328054,150.7463,69.6423
-0.566518,0.338148,150.8352,69.4489
-0.566518,0.348242,150.9258,69.2487
-0.566518,0.358336,151.0183,69.0418
-0.566518,0.368430,151.1126,68.8280
-0.566518,0.378524,151.2086,68.6073
-0.566518,0.388618,151.3063,68.3798
-0.566518,0.398712,151.4058,68.1454
-0.566518,0.408806,151.5069,67.9041
-0.566518,0.418900,151.6098,67.7818
-0.556504,-0.418900,149.0900,66.6107
-0.556504,-0.408806,149.0383,66.7428
-0.556504,-0.398712,148.9880,67.0039
-0.556504,-0.388618,148.9393,67.2589
-0.556504,-0.378524,148.8921,67.5080
-0.556504,-0.368430,148.8466,67.7511
-0.556504,-0.358336,148.8026,67.9881
-0.556504,-0.348242,148.7602,68.2192
-0.556504,-0.338148,148.7195,68.4442
-0.556504,-0.328054,148.6805,68.6633
-0.556504,-0.317960,148.6431,68.8763
-0.556504,-0.307866,148.6075,69.0833
-0.556504,-0.297772,148.5736,69.2844
-0.556504,-0.287678,148.5414,69.4794
-0.556504,-0.277584,148.5110,69.6684
-0.556504,-0.267490,148.4824,69.8514
-0.556504,-0.257396,148.4556,70.0283
-0.556504,-0.247302,148.4306,70.1993
-0.556504,-0.237208,148.4075,70.3643
-0.556504,-0.227114,148.3862,70.5232
-0.556504,-0.217020,148.3668,70.6761
-0.556504,-0.206927,148.3492,70.8230
-0.556504,-0.196833,148.3336,70.9639
-0.556504,-0.186739,148.3199,71.0987
-0.556504,-0.176645,148.3081,71.2275
-0.556504,-0.166551,148.2982,71.3503
-0.556504,-0.156457,148.2903,71.4670
-0.556504,-0.146363,148.2843,71.5777
-0.556504,-0.136269,148.2803,71.6824
-0.556504,-0.126175,148.2783,71.7810
-0.556504,-0.116081,148.2783,71.8735
-0.556504,-0.105987,148.2803,71.9599
-0.556504,-0.095893,148.2843,72.0403
-0.556504,-0.085799,148.2903,72.1146
-0.556504,-0.075705,148.2984,72.1828
-0.556504,-0.065611,148.3085,72.2450
-0.556504,-0.055517,148.3206,72.3010
-0.556504,-0.045423,148.3348,72.3509
-0.556504,-0.035329,148.3510,72.3946
-0.556504,-0.025235,148.3693,72.4323
-0.556504,-0.015141,148.3897,72.4637
-0.556504,-0.005047,148.4121,72.4891
-0.556504,0.005047,148.4366,72.5083
-0.556504,0.015141,148.4632,72.5212
-0.556504,0.025235,148.4918,72.5280
-0.556504,0.035329,148.5226,72.5286
-0.556504,0.045423,148.5554,72.5230
-0.556504,0.055517,148.5903,72.5112
-0.556504,0.065611,148.6273,72.4931
-0.556504,0.075705,148.6663,72.4687
-0.556504,0.085799,148.7075,72.4381
-0.556504,0.095893,148.7507,72.4012
-0.556504,0.105987,148.7960,72.3579
-0.556504,0.116081,148.8434,72.3084
-0.556504,0.126175,148.8929,72.2525
-0.556504,0.136269,148.9444,72.1902
-0.556504,0.146363,148.9980,72.1216
-0.556504,0.156457,149.0536,72.0466
-0.556504,0.166551,149.1113,71.9652
-0.556504,0.176645,149.1711,71.8774
-0.556504,0.186739,149.2328,71.7831
-0.556504,0.196833,149.2966,71.6823
-0.556504,0.206927,149.3625,71.5751
-0.556504,0.217020,149.4303,71.4613
-0.556504,0.227114,149.5002,71.3410
-0.556504,0.237208,149.5720,71.2142
-0.556504,0.247302,149.6459,71.0808
-0.556504,0.257396,149.7216,70.9408
